customer_id,signup_date,customer_segment,subscription_plan,monthly_value,contract_type,onboarding_completed,days_to_first_value,features_adopted,feature_adoption_rate,activation_trifecta,cs_touchpoints,days_since_login,support_tickets,months_as_customer,nps_score,payment_failures,referred_by_partner,churn_risk_score,churned
NC-03981,2023-03-28,Enterprise,Enterprise,760.13,Annual,1,3,5,0.42,0,3,4,2,1,6,0,0,33.0,0
NC-03982,2024-08-17,Mid-Market,Business,162.22,Monthly,0,21,1,0.08,0,1,50,2,6,4,0,1,90.3,0
NC-03983,2023-04-08,Small Business,Starter,26.41,Monthly,1,5,6,0.5,0,0,5,1,13,10,3,0,50.3,1
NC-03984,2024-06-01,Small Business,Starter,32.69,Monthly,1,4,8,0.67,1,0,8,2,7,9,0,1,24.0,1
NC-03985,2023-05-17,Mid-Market,Business,166.52,Monthly,1,6,6,0.5,0,2,10,0,12,6,0,0,35.4,0
NC-03986,2024-10-14,Enterprise,Business,133.14,Monthly,0,16,2,0.17,0,5,23,0,4,4,0,1,64.4,1
NC-03987,2024-02-08,Small Business,Starter,33.25,Annual,1,4,3,0.25,1,0,4,1,10,8,0,1,30.7,1
NC-03988,2023-03-18,Mid-Market,Growth,80.95,Annual,1,3,4,0.33,1,3,6,1,8,6,0,0,26.0,0
NC-03989,2024-08-29,Small Business,Starter,31.69,Monthly,0,20,2,0.17,0,1,46,0,18,10,0,1,86.0,1
NC-03990,2024-08-04,Enterprise,Enterprise,546.43,Annual,1,3,6,0.5,1,4,9,3,22,5,0,0,15.8,0
NC-03991,2023-03-05,Small Business,Growth,83.96,Annual,1,4,6,0.5,0,1,1,0,11,8,0,0,38.8,1
NC-03992,2024-03-21,Small Business,Starter,25.34,Annual,1,3,7,0.58,1,0,17,1,6,7,0,0,32.7,0
NC-03993,2024-11-09,Mid-Market,Growth,85.25,Annual,1,5,6,0.5,0,1,9,0,16,7,2,0,37.7,1
NC-03994,2023-05-14,Small Business,Starter,25.33,Monthly,0,19,3,0.25,0,0,28,1,19,5,0,0,72.7,1
NC-03995,2023-08-31,Mid-Market,Growth,79.11,Monthly,0,13,1,0.08,0,1,32,0,22,4,3,1,83.6,1
NC-03996,2023-10-26,Mid-Market,Business,136.04,Monthly,1,5,4,0.33,1,0,6,0,3,5,1,1,33.1,0
NC-03997,2023-09-25,Small Business,Starter,33.24,Monthly,0,12,1,0.08,0,0,29,2,6,3,0,0,83.1,1
NC-03998,2023-11-19,Mid-Market,Growth,76.27,Monthly,0,26,2,0.17,0,0,52,1,11,0,0,0,84.4,1
NC-03999,2024-02-07,Mid-Market,Business,148.16,Annual,0,15,1,0.08,0,1,70,2,5,3,0,0,91.7,1
NC-04000,2024-12-18,Small Business,Growth,78.58,Monthly,0,22,3,0.25,0,0,27,0,18,4,0,0,72.4,1
NC-04001,2023-12-01,Mid-Market,Business,160.9,Annual,1,5,6,0.5,1,0,5,1,14,8,0,0,29.7,0
NC-04002,2023-11-22,Mid-Market,Growth,79.62,Monthly,0,18,1,0.08,0,0,33,0,5,2,0,0,85.7,1
NC-04003,2024-04-08,Mid-Market,Growth,85.78,Monthly,1,2,3,0.25,1,0,1,0,17,7,0,1,30.2,1
NC-04004,2023-10-06,Small Business,Starter,25.74,Annual,1,6,7,0.58,0,0,10,1,8,6,1,0,39.3,0
NC-04005,2023-08-28,Small Business,Starter,26.92,Monthly,1,5,5,0.42,1,0,8,1,20,8,0,0,31.5,1
NC-04006,2023-03-18,Small Business,Growth,81.03,Monthly,0,19,2,0.17,0,0,37,0,18,3,0,0,77.8,1
NC-04007,2023-07-27,Small Business,Starter,34.47,Monthly,0,17,2,0.17,0,0,7,3,23,5,0,0,70.5,1
NC-04008,2023-05-20,Mid-Market,Business,132.99,Annual,1,5,6,0.5,1,2,0,0,23,7,1,1,14.4,0
NC-04009,2024-08-21,Mid-Market,Growth,70.86,Annual,0,14,1,0.08,0,0,29,1,22,6,1,0,80.9,1
NC-04010,2023-04-22,Small Business,Growth,73.13,Monthly,0,17,2,0.17,0,0,44,0,16,6,0,0,87.1,1
NC-04011,2023-06-09,Small Business,Starter,31.41,Annual,0,16,2,0.17,0,1,8,5,4,1,0,0,74.1,0
NC-04012,2023-04-19,Mid-Market,Business,145.96,Monthly,1,3,6,0.5,0,2,12,0,12,7,0,0,35.8,0
NC-04013,2023-06-18,Mid-Market,Growth,86.51,Annual,0,18,2,0.17,1,0,30,0,19,3,0,0,63.8,1
NC-04014,2024-04-05,Small Business,Starter,25.72,Annual,1,5,7,0.58,1,0,3,3,24,8,0,1,23.5,0
NC-04015,2024-04-22,Mid-Market,Business,137.86,Annual,0,19,1,0.08,0,1,36,0,3,2,2,1,81.5,1
NC-04016,2023-11-18,Small Business,Starter,28.0,Annual,0,17,1,0.08,0,0,15,3,22,3,0,0,79.0,1
NC-04017,2024-02-21,Enterprise,Enterprise,613.37,Annual,1,5,10,0.83,1,5,0,1,2,8,0,0,2.1,0
NC-04018,2023-05-04,Enterprise,Enterprise,642.59,Annual,1,5,8,0.67,1,0,14,0,24,8,0,0,25.9,0
NC-04019,2024-07-02,Small Business,Starter,26.24,Annual,1,5,5,0.42,1,0,7,0,8,7,0,1,30.1,0
NC-04020,2024-01-02,Small Business,Starter,34.44,Monthly,0,18,2,0.17,0,1,24,2,5,2,0,0,78.5,1
NC-04021,2023-08-01,Mid-Market,Growth,76.82,Annual,1,7,4,0.33,0,1,5,0,1,7,0,1,41.5,0
NC-04022,2024-04-07,Small Business,Growth,84.26,Monthly,0,13,1,0.08,0,0,23,2,5,6,0,1,79.2,1
NC-04023,2023-11-12,Mid-Market,Business,150.97,Annual,1,4,3,0.25,1,0,6,0,14,6,0,0,35.1,0
NC-04024,2024-04-19,Mid-Market,Growth,74.46,Annual,1,5,6,0.5,0,2,7,2,4,7,0,1,33.4,0
NC-04025,2023-09-29,Mid-Market,Growth,86.92,Monthly,0,11,2,0.17,0,0,45,0,8,3,1,1,83.5,1
NC-04026,2023-05-03,Mid-Market,Business,162.73,Monthly,0,23,3,0.25,0,1,24,0,16,2,0,0,67.5,1
NC-04027,2023-04-03,Mid-Market,Growth,77.92,Annual,0,19,1,0.08,0,0,19,1,5,2,0,0,76.1,0
NC-04028,2023-06-11,Small Business,Starter,30.89,Monthly,1,6,8,0.67,1,0,5,3,11,8,0,0,20.0,0
NC-04029,2024-12-03,Mid-Market,Business,140.31,Annual,1,7,7,0.58,1,1,20,0,13,8,0,0,26.3,0
NC-04030,2023-11-08,Small Business,Starter,31.9,Annual,0,19,4,0.33,0,0,37,3,8,1,3,0,81.8,0
NC-04031,2024-12-22,Mid-Market,Growth,76.18,Annual,0,9,3,0.25,0,2,40,0,11,3,0,0,78.9,1
NC-04032,2024-12-14,Small Business,Starter,33.44,Monthly,0,18,3,0.25,1,0,31,0,3,4,0,0,65.5,1
NC-04033,2024-09-09,Small Business,Starter,27.17,Monthly,1,5,7,0.58,0,1,16,0,1,5,0,0,40.9,0
NC-04034,2023-02-11,Enterprise,Business,130.59,Annual,1,2,4,0.33,1,1,12,1,4,7,0,1,34.3,0
NC-04035,2023-08-09,Small Business,Starter,27.69,Monthly,0,10,2,0.17,0,0,19,1,19,4,0,1,80.3,1
NC-04036,2023-12-02,Enterprise,Enterprise,395.53,Annual,0,19,4,0.33,0,5,37,3,14,2,1,0,68.8,1
NC-04037,2023-06-01,Enterprise,Enterprise,554.14,Annual,0,13,2,0.17,0,5,29,1,22,6,3,0,79.0,1
NC-04038,2023-04-04,Mid-Market,Business,138.15,Monthly,0,26,1,0.08,0,2,41,3,2,4,0,0,82.4,1
NC-04039,2024-12-29,Mid-Market,Growth,85.26,Annual,1,5,6,0.5,1,1,12,0,14,7,0,0,20.9,0
NC-04040,2023-09-12,Mid-Market,Growth,74.83,Monthly,0,23,1,0.08,0,1,16,4,7,5,0,0,68.2,1
NC-04041,2023-12-31,Enterprise,Business,158.28,Annual,0,18,1,0.08,0,4,40,1,11,3,0,0,70.7,1
NC-04042,2024-02-10,Small Business,Starter,30.78,Monthly,1,6,6,0.5,0,0,3,1,3,6,0,0,39.7,1
NC-04043,2024-06-09,Mid-Market,Business,169.45,Annual,0,18,2,0.17,0,1,56,1,17,2,0,0,82.1,1
NC-04044,2023-02-20,Mid-Market,Growth,90.0,Monthly,0,22,1,0.08,0,4,49,3,15,0,0,0,85.1,1
NC-04045,2024-11-24,Mid-Market,Growth,87.39,Monthly,1,1,4,0.33,1,1,0,0,21,9,0,0,27.0,0
NC-04046,2023-11-03,Mid-Market,Growth,85.2,Monthly,0,21,1,0.08,0,0,18,0,4,7,0,0,78.0,1
NC-04047,2023-09-24,Small Business,Starter,28.86,Monthly,0,20,1,0.08,0,0,14,0,19,1,0,1,73.1,1
NC-04048,2023-06-28,Mid-Market,Business,160.13,Annual,0,17,1,0.08,0,0,34,4,10,4,0,0,84.0,1
NC-04049,2023-02-01,Enterprise,Enterprise,778.34,Monthly,0,16,1,0.08,0,3,39,0,17,2,0,1,73.4,0
NC-04050,2024-02-19,Small Business,Growth,70.47,Annual,0,16,2,0.17,0,1,46,3,17,0,0,0,82.0,0
NC-04051,2024-04-08,Enterprise,Enterprise,568.96,Annual,0,19,1,0.08,0,4,31,0,12,2,0,0,68.6,1
NC-04052,2024-07-23,Mid-Market,Growth,74.36,Annual,0,22,1,0.08,0,1,30,1,15,5,0,0,81.5,1
NC-04053,2024-07-17,Mid-Market,Growth,81.16,Monthly,0,15,1,0.08,0,2,39,1,11,2,0,0,79.9,1
NC-04054,2023-09-13,Mid-Market,Business,148.66,Annual,1,1,5,0.42,1,0,23,4,14,6,0,0,33.2,0
NC-04055,2023-04-07,Mid-Market,Business,153.03,Monthly,0,27,1,0.08,0,1,12,2,15,7,0,0,73.7,1
NC-04056,2024-04-18,Small Business,Starter,30.51,Annual,1,6,6,0.5,1,0,0,0,13,7,0,0,25.4,0
NC-04057,2023-04-15,Mid-Market,Business,168.4,Annual,1,4,2,0.17,0,0,5,2,2,8,0,0,54.9,0
NC-04058,2023-05-24,Small Business,Starter,30.52,Monthly,1,7,7,0.58,1,0,4,1,5,8,0,0,24.4,0
NC-04059,2023-05-05,Enterprise,Enterprise,723.12,Annual,0,21,1,0.08,0,3,23,0,20,2,0,1,71.4,0
NC-04060,2023-01-13,Enterprise,Enterprise,459.91,Monthly,1,5,4,0.33,1,5,7,1,6,8,0,0,27.0,0
NC-04061,2023-03-05,Small Business,Growth,78.76,Monthly,0,16,1,0.08,0,0,17,3,15,2,1,0,75.8,1
NC-04062,2023-08-16,Small Business,Starter,29.7,Monthly,0,20,1,0.08,0,0,26,0,11,4,1,0,84.8,1
NC-04063,2023-05-14,Mid-Market,Business,141.15,Annual,0,22,2,0.17,0,2,30,4,1,3,2,1,75.0,1
NC-04064,2023-07-22,Small Business,Growth,77.6,Annual,1,1,6,0.5,1,0,6,0,24,7,0,0,25.8,0
NC-04065,2024-02-15,Enterprise,Enterprise,599.26,Annual,0,18,2,0.17,1,5,32,1,12,3,0,0,59.0,1
NC-04066,2024-01-17,Small Business,Growth,81.6,Monthly,1,5,5,0.42,1,0,7,0,17,7,0,1,33.2,0
NC-04067,2024-12-03,Small Business,Growth,82.73,Monthly,1,5,5,0.42,1,0,3,2,1,8,1,0,27.3,0
NC-04068,2024-10-07,Enterprise,Business,144.07,Annual,0,18,1,0.08,0,5,31,1,2,3,0,1,65.6,1
NC-04069,2024-10-22,Mid-Market,Business,142.63,Monthly,1,7,5,0.42,0,2,7,0,2,8,0,0,36.3,0
NC-04070,2023-03-28,Enterprise,Business,154.46,Monthly,0,17,1,0.08,0,6,49,1,18,3,0,1,80.3,1
NC-04071,2024-08-19,Small Business,Growth,72.66,Monthly,0,17,1,0.08,0,0,12,1,22,4,0,0,76.6,1
NC-04072,2024-08-23,Mid-Market,Business,140.12,Annual,1,5,7,0.58,1,1,8,0,3,6,0,0,22.2,0
NC-04073,2023-09-23,Mid-Market,Growth,70.84,Annual,0,17,1,0.08,0,2,37,1,16,4,0,1,75.8,0
NC-04074,2023-03-18,Mid-Market,Growth,71.45,Annual,1,2,7,0.58,1,2,8,1,10,8,0,1,18.4,0
NC-04075,2023-01-23,Mid-Market,Business,139.74,Monthly,1,5,7,0.58,0,0,9,0,15,7,0,0,39.5,0
NC-04076,2023-03-08,Mid-Market,Growth,70.39,Annual,0,18,1,0.08,0,0,15,3,12,4,0,1,83.7,0
NC-04077,2023-07-22,Mid-Market,Growth,74.91,Annual,1,4,8,0.67,1,1,8,0,13,10,0,1,21.5,0
NC-04078,2024-10-23,Small Business,Starter,31.55,Monthly,0,17,1,0.08,0,0,36,0,12,3,0,0,84.8,0
NC-04079,2024-03-30,Mid-Market,Growth,71.22,Monthly,1,1,4,0.33,1,0,10,0,21,10,0,1,32.7,1
NC-04080,2023-05-12,Small Business,Starter,29.37,Monthly,0,22,1,0.08,0,0,32,0,7,5,0,0,80.8,1
NC-04081,2023-04-05,Mid-Market,Business,166.52,Annual,0,21,1,0.08,0,0,26,0,19,8,0,0,78.6,0
NC-04082,2023-12-06,Small Business,Growth,85.83,Monthly,0,12,1,0.08,0,0,50,3,15,2,0,0,90.5,1
NC-04083,2023-05-06,Mid-Market,Business,142.22,Annual,0,15,1,0.08,0,1,16,1,20,3,0,0,74.9,0
NC-04084,2023-02-13,Mid-Market,Business,166.99,Monthly,0,23,1,0.08,0,0,14,1,7,6,0,0,79.2,1
NC-04085,2024-04-17,Small Business,Starter,28.3,Monthly,0,13,1,0.08,0,0,16,2,21,3,0,1,75.0,1
NC-04086,2023-02-21,Small Business,Starter,25.73,Annual,1,5,8,0.67,0,0,9,2,14,7,0,0,38.7,0
NC-04087,2023-06-22,Small Business,Starter,34.94,Monthly,0,16,2,0.17,0,1,24,2,13,9,0,0,76.3,0
NC-04088,2024-08-10,Mid-Market,Business,164.8,Monthly,0,19,2,0.17,0,0,33,1,14,0,0,0,79.3,1
NC-04089,2024-03-19,Enterprise,Enterprise,532.97,Annual,0,18,1,0.08,0,4,55,2,20,4,0,0,83.4,1
NC-04090,2024-02-09,Small Business,Growth,83.33,Annual,0,16,1,0.08,0,0,17,3,12,2,0,0,75.5,1
NC-04091,2024-05-23,Mid-Market,Business,156.85,Monthly,0,19,1,0.08,0,0,9,0,7,6,0,0,72.7,1
NC-04092,2023-01-31,Small Business,Starter,26.94,Annual,0,16,1,0.08,0,0,47,1,2,3,1,1,91.9,1
NC-04093,2024-01-27,Mid-Market,Growth,74.0,Monthly,0,10,1,0.08,1,1,22,3,16,3,1,0,62.1,1
NC-04094,2024-11-30,Enterprise,Enterprise,534.79,Annual,0,14,1,0.08,0,6,17,4,18,7,0,1,72.4,0
NC-04095,2024-03-12,Small Business,Starter,34.12,Annual,0,13,1,0.08,0,1,33,0,1,2,0,0,79.3,1
NC-04096,2023-06-26,Mid-Market,Growth,70.2,Monthly,1,1,4,0.33,1,1,7,4,1,7,0,1,34.7,0
NC-04097,2023-12-29,Small Business,Starter,32.83,Monthly,0,19,2,0.17,0,0,21,2,15,2,0,0,75.7,1
NC-04098,2023-08-08,Small Business,Starter,25.58,Monthly,0,17,1,0.08,0,0,43,2,10,1,0,1,88.5,1
NC-04099,2023-07-11,Small Business,Starter,29.78,Annual,0,19,1,0.08,0,0,23,0,13,0,2,0,84.6,1
NC-04100,2023-10-09,Small Business,Starter,31.38,Monthly,0,20,3,0.25,0,0,22,1,3,0,0,0,74.7,1
NC-04101,2023-10-14,Mid-Market,Growth,83.74,Monthly,0,21,1,0.08,0,2,7,1,23,0,0,0,68.7,0
NC-04102,2024-04-01,Mid-Market,Growth,71.17,Monthly,1,5,8,0.67,1,3,0,1,5,5,0,0,6.6,0
NC-04103,2023-06-02,Mid-Market,Growth,78.37,Monthly,1,3,3,0.25,1,2,9,2,17,8,0,0,31.8,0
NC-04104,2023-02-05,Small Business,Starter,30.84,Monthly,1,6,6,0.5,1,1,1,0,8,6,1,0,17.9,0
NC-04105,2024-09-20,Small Business,Growth,71.32,Annual,1,5,7,0.58,0,0,7,0,2,6,0,0,36.7,1
NC-04106,2024-09-26,Mid-Market,Growth,72.7,Annual,0,26,1,0.08,0,0,63,1,7,4,0,0,92.8,1
NC-04107,2024-09-23,Enterprise,Enterprise,631.82,Annual,0,18,3,0.25,0,0,41,1,21,5,0,0,75.3,1
NC-04108,2023-09-09,Small Business,Growth,80.43,Monthly,1,5,5,0.42,0,0,8,2,12,8,0,0,47.9,0
NC-04109,2024-10-24,Enterprise,Enterprise,380.91,Annual,1,4,7,0.58,0,3,10,1,6,8,0,0,29.1,0
NC-04110,2023-10-30,Mid-Market,Business,151.41,Annual,1,5,4,0.33,1,2,18,3,21,9,2,0,31.5,0
NC-04111,2024-05-25,Mid-Market,Growth,88.25,Annual,1,4,8,0.67,1,2,0,2,22,8,0,0,16.9,0
NC-04112,2024-02-26,Mid-Market,Growth,70.31,Annual,0,16,2,0.17,1,1,32,1,21,3,0,0,65.0,1
NC-04113,2024-07-17,Small Business,Starter,31.43,Monthly,1,5,10,0.83,1,0,15,1,20,10,0,0,21.5,1
NC-04114,2024-05-05,Small Business,Starter,25.74,Monthly,1,6,8,0.67,0,0,9,2,22,10,1,0,41.0,0
NC-04115,2023-03-04,Mid-Market,Business,130.26,Monthly,0,16,2,0.17,0,0,53,3,21,2,0,0,93.2,1
NC-04116,2023-03-31,Small Business,Starter,26.51,Monthly,1,6,4,0.33,1,0,4,3,2,7,0,0,36.7,0
NC-04117,2023-10-14,Enterprise,Business,146.92,Annual,0,20,2,0.17,0,4,16,1,7,3,0,1,58.9,1
NC-04118,2024-01-28,Mid-Market,Growth,86.05,Annual,0,14,1,0.08,0,0,63,1,6,6,0,0,94.2,1
NC-04119,2023-05-21,Small Business,Starter,27.82,Monthly,1,3,6,0.5,1,0,8,2,1,8,0,0,28.5,0
NC-04120,2024-03-05,Mid-Market,Business,155.03,Annual,0,19,2,0.17,0,0,47,1,17,0,0,0,81.8,1
NC-04121,2023-07-24,Small Business,Growth,78.22,Monthly,0,15,1,0.08,0,0,48,0,22,6,0,0,86.4,1
NC-04122,2024-10-20,Mid-Market,Business,139.37,Annual,1,2,5,0.42,1,2,14,3,6,8,0,0,31.2,0
NC-04123,2024-06-22,Mid-Market,Business,150.57,Monthly,1,8,5,0.42,0,2,9,1,4,8,1,0,40.1,0
NC-04124,2023-09-13,Enterprise,Business,161.9,Annual,0,14,1,0.08,0,3,40,5,10,6,0,0,76.8,1
NC-04125,2024-10-07,Mid-Market,Growth,86.65,Annual,0,11,2,0.17,0,1,42,1,22,4,0,0,81.1,0
NC-04126,2024-07-10,Mid-Market,Growth,86.93,Monthly,1,3,6,0.5,1,2,4,1,19,8,0,0,18.3,0
NC-04127,2023-01-20,Mid-Market,Growth,76.77,Monthly,1,5,7,0.58,1,0,13,0,6,7,0,0,29.0,1
NC-04128,2024-01-27,Enterprise,Enterprise,696.73,Annual,1,5,6,0.5,1,2,5,0,2,7,0,0,26.4,0
NC-04129,2024-12-31,Small Business,Starter,27.12,Monthly,0,25,1,0.08,0,0,51,0,8,3,2,0,93.2,1
NC-04130,2024-01-03,Small Business,Growth,84.77,Annual,0,14,1,0.08,0,0,46,3,6,4,0,0,88.3,1
NC-04131,2024-05-06,Small Business,Starter,34.48,Annual,0,18,3,0.25,0,0,1,1,9,3,0,1,69.1,1
NC-04132,2024-07-11,Small Business,Starter,25.14,Monthly,1,7,7,0.58,1,0,12,2,15,10,0,1,25.0,0
NC-04133,2024-05-11,Mid-Market,Growth,78.81,Annual,0,15,1,0.08,0,1,38,0,19,3,0,0,82.1,1
NC-04134,2023-12-19,Mid-Market,Growth,82.96,Annual,0,20,2,0.17,0,0,55,0,22,4,0,0,88.9,1
NC-04135,2024-08-02,Mid-Market,Business,158.07,Annual,0,10,1,0.08,0,0,60,1,15,4,0,0,90.2,1
NC-04136,2024-05-29,Small Business,Starter,26.76,Annual,1,8,1,0.08,1,0,8,4,22,8,0,0,39.6,0
NC-04137,2023-11-26,Mid-Market,Business,168.89,Monthly,0,21,3,0.25,0,1,40,0,4,4,0,0,79.7,1
NC-04138,2024-02-02,Small Business,Growth,82.31,Monthly,0,15,2,0.17,0,0,15,2,9,7,1,0,71.5,1
NC-04139,2023-10-04,Mid-Market,Growth,73.29,Monthly,1,6,6,0.5,0,1,7,0,22,8,0,1,40.3,0
NC-04140,2023-07-04,Mid-Market,Business,130.82,Annual,0,23,1,0.08,0,2,59,0,24,6,0,1,77.7,1
NC-04141,2023-01-27,Small Business,Starter,32.83,Monthly,0,12,1,0.08,0,0,35,2,18,4,1,0,83.9,1
NC-04142,2023-11-23,Small Business,Starter,25.8,Annual,1,3,2,0.17,1,0,12,0,13,4,0,0,44.3,0
NC-04143,2024-09-03,Small Business,Growth,72.82,Monthly,0,23,3,0.25,0,1,34,0,11,3,2,0,81.8,1
NC-04144,2023-08-13,Enterprise,Enterprise,587.42,Annual,1,5,2,0.17,1,5,7,0,24,8,0,0,26.6,0
NC-04145,2023-01-31,Enterprise,Business,154.14,Annual,0,19,3,0.25,0,3,43,2,3,5,0,0,68.5,1
NC-04146,2023-10-15,Mid-Market,Growth,83.74,Monthly,0,18,1,0.08,0,2,0,1,3,6,0,0,68.2,1
NC-04147,2023-03-01,Small Business,Starter,28.94,Monthly,0,21,1,0.08,0,0,40,1,18,6,0,0,81.4,1
NC-04148,2024-04-28,Mid-Market,Growth,85.48,Monthly,0,20,1,0.08,0,0,1,1,20,4,0,0,72.9,1
NC-04149,2024-06-26,Mid-Market,Business,168.97,Monthly,0,18,1,0.08,0,2,33,0,7,5,3,0,83.0,1
NC-04150,2024-01-02,Mid-Market,Business,140.84,Annual,0,9,2,0.17,0,0,22,0,17,6,0,0,75.8,1
NC-04151,2024-08-21,Small Business,Starter,32.03,Monthly,0,20,1,0.08,0,0,17,0,13,7,1,0,78.0,1
NC-04152,2023-08-27,Small Business,Starter,34.28,Monthly,1,6,5,0.42,1,0,15,2,14,9,0,0,32.1,0
NC-04153,2023-06-13,Mid-Market,Growth,83.73,Monthly,1,2,4,0.33,1,3,13,3,12,10,0,0,24.3,0
NC-04154,2023-04-13,Small Business,Starter,31.81,Monthly,0,13,2,0.17,0,0,29,0,8,1,0,1,73.1,1
NC-04155,2023-09-11,Small Business,Starter,27.24,Monthly,1,6,7,0.58,1,0,19,0,19,6,1,0,40.3,0
NC-04156,2024-11-03,Small Business,Starter,30.35,Monthly,0,18,2,0.17,0,0,49,0,1,2,0,0,87.7,1
NC-04157,2023-09-04,Mid-Market,Business,152.5,Annual,0,10,3,0.25,0,2,32,4,18,2,0,0,75.4,0
NC-04158,2023-09-30,Enterprise,Business,158.01,Annual,1,3,6,0.5,1,3,0,0,14,9,0,0,15.2,0
NC-04159,2024-06-30,Enterprise,Enterprise,798.41,Annual,1,5,6,0.5,1,2,7,2,18,7,0,0,27.1,0
NC-04160,2023-02-27,Mid-Market,Business,131.35,Annual,0,20,1,0.08,0,2,25,0,20,6,0,0,75.3,0
NC-04161,2023-08-13,Mid-Market,Growth,71.3,Monthly,0,15,1,0.08,0,2,28,2,23,3,0,0,76.6,0
NC-04162,2024-08-12,Small Business,Starter,25.78,Monthly,1,4,4,0.33,1,0,10,0,5,9,3,0,44.8,1
NC-04163,2024-02-02,Mid-Market,Business,159.72,Annual,0,14,2,0.17,0,0,25,3,9,4,0,0,77.8,1
NC-04164,2023-12-30,Small Business,Starter,26.36,Annual,0,23,3,0.25,0,0,54,0,14,4,0,0,83.4,1
NC-04165,2023-06-27,Mid-Market,Growth,82.45,Monthly,0,18,2,0.17,0,0,27,1,5,5,0,0,83.0,1
NC-04166,2023-06-30,Mid-Market,Growth,76.49,Monthly,0,15,2,0.17,0,1,19,2,3,4,0,0,74.1,1
NC-04167,2023-08-31,Small Business,Growth,79.15,Monthly,1,2,3,0.25,0,1,11,2,22,6,0,0,51.7,0
NC-04168,2024-08-29,Small Business,Growth,74.31,Annual,0,12,2,0.17,0,0,34,3,17,1,0,0,76.6,1
NC-04169,2023-11-22,Small Business,Starter,33.66,Annual,1,8,5,0.42,1,0,12,1,16,9,3,0,33.3,0
NC-04170,2024-12-15,Small Business,Starter,30.86,Monthly,1,4,6,0.5,1,0,8,0,7,7,0,0,27.2,0
NC-04171,2024-01-03,Small Business,Starter,34.45,Annual,1,4,7,0.58,1,0,1,2,16,6,0,1,25.9,0
NC-04172,2024-08-28,Enterprise,Business,152.98,Annual,1,4,3,0.25,1,3,9,1,14,7,0,0,21.6,1
NC-04173,2023-01-29,Mid-Market,Business,134.96,Monthly,0,15,2,0.17,0,2,21,0,12,2,1,1,74.7,1
NC-04174,2024-12-21,Mid-Market,Growth,73.42,Annual,1,4,6,0.5,0,1,8,0,1,8,1,1,38.1,0
NC-04175,2024-12-18,Enterprise,Business,169.56,Annual,0,18,2,0.17,0,3,26,2,19,5,0,0,72.7,0
NC-04176,2023-12-27,Enterprise,Enterprise,662.78,Annual,0,18,1,0.08,0,1,31,1,13,5,0,1,80.2,1
NC-04177,2024-08-04,Mid-Market,Growth,70.99,Monthly,0,12,1,0.08,0,1,35,0,3,3,0,0,83.1,1
NC-04178,2024-07-31,Mid-Market,Business,158.15,Annual,0,21,2,0.17,0,1,46,2,6,7,0,0,83.1,1
NC-04179,2023-05-26,Small Business,Growth,78.24,Annual,0,15,1,0.08,0,0,26,1,2,5,0,0,82.8,1
NC-04180,2024-07-30,Small Business,Starter,28.07,Monthly,1,3,4,0.33,0,0,0,0,17,9,0,1,39.8,1
NC-04181,2023-07-12,Mid-Market,Business,136.16,Monthly,0,15,1,0.08,0,1,20,1,4,2,0,1,80.3,1
NC-04182,2024-05-19,Mid-Market,Business,163.6,Monthly,1,2,5,0.42,1,1,8,3,10,9,0,0,25.0,0
NC-04183,2024-07-09,Mid-Market,Growth,71.28,Annual,0,19,3,0.25,0,0,52,2,3,3,0,0,86.9,1
NC-04184,2023-11-13,Small Business,Starter,27.9,Monthly,1,6,5,0.42,0,0,9,1,12,7,0,0,46.1,0
NC-04185,2023-06-29,Small Business,Starter,28.06,Monthly,0,15,2,0.17,0,1,49,0,2,4,0,0,81.7,1
NC-04186,2024-05-17,Mid-Market,Business,136.44,Monthly,1,1,6,0.5,1,0,8,0,7,7,0,0,29.3,0
NC-04187,2023-02-08,Small Business,Starter,30.08,Annual,1,2,5,0.42,1,0,9,0,11,9,0,0,26.6,0
NC-04188,2023-04-03,Mid-Market,Growth,70.23,Annual,0,16,1,0.08,0,1,31,1,21,5,0,0,76.9,0
NC-04189,2023-02-27,Mid-Market,Business,142.04,Annual,0,13,2,0.17,0,0,50,3,21,0,0,0,84.3,1
NC-04190,2023-08-27,Mid-Market,Growth,88.67,Annual,1,3,5,0.42,1,1,16,0,21,10,0,0,29.5,0
NC-04191,2024-09-08,Mid-Market,Business,142.42,Annual,0,15,1,0.08,0,1,20,0,23,6,0,0,77.8,1
NC-04192,2023-08-13,Enterprise,Enterprise,480.23,Annual,1,4,5,0.42,0,3,9,0,4,9,1,0,36.4,0
NC-04193,2023-01-21,Mid-Market,Growth,79.46,Annual,0,12,1,0.08,0,0,17,1,15,4,0,0,76.1,1
NC-04194,2024-06-23,Mid-Market,Business,152.47,Annual,0,20,3,0.25,0,1,60,0,1,4,0,0,87.6,1
NC-04195,2024-05-04,Mid-Market,Business,162.35,Monthly,1,8,5,0.42,1,0,8,1,20,6,0,0,35.3,1
NC-04196,2023-01-01,Small Business,Starter,26.9,Monthly,0,23,3,0.25,0,0,34,0,19,4,1,0,79.0,1
NC-04197,2023-12-06,Small Business,Starter,33.72,Annual,1,3,6,0.5,1,0,2,1,1,8,0,0,23.5,0
NC-04198,2024-09-20,Small Business,Growth,85.15,Monthly,1,6,8,0.67,0,1,6,0,24,7,0,0,33.3,0
